Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.0
Upper Discriminator:	3
Lower Discriminator:	0
Calibration Coefficients:	5.204961216597666E-7	0.002380368409691405	0.0502018509354924
Calibration Channels:	244	430	486
Calibration Energies:	0.662	1.17	1.33
Elapsed Real Time:	131.42
Elapsed Live Time:	116.47
Start Time:	November 12, 2021, 03:52:29
End Time:	November 12, 2021, 03:54:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	172	200	79971	13052	17	0
2	769	852	53101	23238	43	2

Channel Data:
Channel	Energy	Counts
0	0.0502018509354924	1
1	0.05258273984130546	1
2	0.05496466973936184	2
3	0.05734764062966155	5
4	0.059731652512204574	12
5	0.06211670538699092	20
6	0.06450279925402058	31
7	0.06688993411329355	49
8	0.06927810996480986	58
9	0.07166732680856949	67
10	0.07405758464457242	76
11	0.07644888347281868	71
12	0.07884122329330825	87
13	0.08123460410604116	91
14	0.08362902591101737	98
15	0.08602448870823692	125
16	0.08842099249769977	464
17	0.09081853727940595	4638
18	0.09321712305335544	6357
19	0.09561674981954826	7785
20	0.0980174175779844	8241
21	0.10041912632866386	8309
22	0.10282187607158663	8082
23	0.10522566680675272	8343
24	0.10763049853416214	8991
25	0.11003637125381488	9373
26	0.11244328496571093	9265
27	0.1148512396698503	8883
28	0.11726023536623298	8485
29	0.119670272054859	8085
30	0.12208134973572833	7813
31	0.12449346840884098	7560
32	0.12690662807419695	7419
33	0.12932082873179623	7151
34	0.13173607038163887	6885
35	0.13415235302372477	6856
36	0.13656967665805403	6770
37	0.1389880412846266	6838
38	0.14140744690344248	6682
39	0.1438278935145017	6554
40	0.14624938111780422	6852
41	0.14867190971335006	6528
42	0.15109547930113923	6572
43	0.15352008988117172	6601
44	0.15594574145344753	6503
45	0.15837243401796663	6558
46	0.1608001675747291	6231
47	0.16322894212373484	6277
48	0.16565875766498395	6316
49	0.16808961419847634	6015
50	0.17052151172421207	6034
51	0.17295445024219108	5898
52	0.17538842975241348	5762
53	0.17782345025487914	5713
54	0.18025951174958812	5868
55	0.18269661423654046	5547
56	0.1851347577157361	5562
57	0.18757394218717505	5475
58	0.19001416765085732	5298
59	0.19245543410678295	5298
60	0.19489774155495185	5214
61	0.1973410899953641	5205
62	0.19978547942801966	5182
63	0.2022309098529185	5037
64	0.20467738127006072	5031
65	0.20712489367944623	5036
66	0.20957344708107506	4989
67	0.21202304147494722	4964
68	0.2144736768610627	4869
69	0.21692535323942147	4923
70	0.2193780706100236	5075
71	0.22183182897286902	4928
72	0.2242866283279578	5007
73	0.22674246867528985	5014
74	0.22919935001486524	4979
75	0.23165727234668396	4986
76	0.23411623567074596	4959
77	0.23657623998705132	4835
78	0.2390372852956	4669
79	0.24149937159639198	4534
80	0.24396249888942728	4456
81	0.24642666717470593	4373
82	0.24889187645222785	4302
83	0.2513581267219931	4192
84	0.2538254179840017	4268
85	0.2562937502382536	4033
86	0.25876312348474884	4063
87	0.2612335377234874	4065
88	0.26370499295446925	3966
89	0.26617748917769446	4060
90	0.26865102639316296	3953
91	0.27112560460087476	3854
92	0.2736012238008299	3809
93	0.27607788399302835	3862
