Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.0
Upper Discriminator:	3
Lower Discriminator:	0
Calibration Coefficients:	5.204961216597666E-7	0.002380368409691405	0.0502018509354924
Calibration Channels:	244	430	486
Calibration Energies:	0.662	1.17	1.33
Elapsed Real Time:	475.23
Elapsed Live Time:	426.86
Start Time:	November 12, 2021, 03:32:37
End Time:	November 12, 2021, 03:40:33
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	218	262	208247	10833	22	0

Channel Data:
Channel	Energy	Counts
0	0.0502018509354924	1
1	0.05258273984130546	4
2	0.05496466973936184	5
3	0.05734764062966155	15
4	0.059731652512204574	32
5	0.06211670538699092	49
6	0.06450279925402058	99
7	0.06688993411329355	140
8	0.06927810996480986	177
9	0.07166732680856949	189
10	0.07405758464457242	243
11	0.07644888347281868	251
12	0.07884122329330825	275
13	0.08123460410604116	317
14	0.08362902591101737	370
15	0.08602448870823692	441
16	0.08842099249769977	1622
17	0.09081853727940595	16085
18	0.09321712305335544	21411
19	0.09561674981954826	25072
20	0.0980174175779844	27239
21	0.10041912632866386	27538
22	0.10282187607158663	28319
23	0.10522566680675272	30320
24	0.10763049853416214	32710
25	0.11003637125381488	34671
26	0.11244328496571093	34351
27	0.1148512396698503	33001
28	0.11726023536623298	31132
29	0.119670272054859	29994
30	0.12208134973572833	28840
31	0.12449346840884098	27702
32	0.12690662807419695	27050
33	0.12932082873179623	26095
34	0.13173607038163887	25714
35	0.13415235302372477	24726
36	0.13656967665805403	24972
37	0.1389880412846266	24119
38	0.14140744690344248	24412
39	0.1438278935145017	24029
40	0.14624938111780422	23764
41	0.14867190971335006	23412
42	0.15109547930113923	23424
43	0.15352008988117172	23360
44	0.15594574145344753	22952
45	0.15837243401796663	22931
46	0.1608001675747291	22560
47	0.16322894212373484	22324
48	0.16565875766498395	21872
49	0.16808961419847634	21713
50	0.17052151172421207	21296
51	0.17295445024219108	21100
52	0.17538842975241348	20575
53	0.17782345025487914	20162
54	0.18025951174958812	19826
55	0.18269661423654046	19399
56	0.1851347577157361	19165
57	0.18757394218717505	18917
58	0.19001416765085732	18726
59	0.19245543410678295	18304
60	0.19489774155495185	18163
61	0.1973410899953641	17909
62	0.19978547942801966	17676
63	0.2022309098529185	17522
64	0.20467738127006072	17400
65	0.20712489367944623	17160
66	0.20957344708107506	16775
67	0.21202304147494722	16828
68	0.2144736768610627	16691
69	0.21692535323942147	16866
70	0.2193780706100236	16949
71	0.22183182897286902	16545
72	0.2242866283279578	16690
73	0.22674246867528985	16822
74	0.22919935001486524	16402
75	0.23165727234668396	16555
76	0.23411623567074596	16095
77	0.23657623998705132	15672
78	0.2390372852956	15507
79	0.24149937159639198	14802
80	0.24396249888942728	14771
81	0.24642666717470593	14496
82	0.24889187645222785	14312
83	0.2513581267219931	13978
84	0.2538254179840017	13829
85	0.2562937502382536	13644
86	0.25876312348474884	13434
87	0.2612335377234874	13135
88	0.26370499295446925	13205
89	0.26617748917769446	12825
90	0.26865102639316296	12751
91	0.27112560460087476	12531
92	0.2736012238008299	12180
93	0.27607788399302835	12127
94	0.27855558517747014	11860
95	0.28103432735415523	11789
96	0.2835141105230837	11437
97	0.2859949346842554	11597
98	0.2884767998376705	11160
99	0.2909597059833289	11114
100	0.29344365312123055	11258
101	0.2959286412513755	11144
102	0.2984146703737639	11216
103	0.3009017404883956	10832
104	0.30338985159527054	11025
105	0.3058790036943888	10762
106	0.3083691967857504	10733
107	0.3108604308693554	10589
108	0.31335270594520365	10615
109	0.3158460220132952	10504
