Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.00
Upper Discriminator:	3
Lower Discriminator:	0
Calibration Coefficients:	5.204961216597666E-7	0.002380368409691405	0.0502018509354924
Calibration Channels:	244	430	486
Calibration Energies:	0.662	1.17	1.33
Elapsed Real Time:	201.68
Elapsed Live Time:	198.37
Start Time:	November 15, 2021, 02:03:48
End Time:	November 15, 2021, 02:07:10
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	152	197	21423	3298	25	0
2	768	833	2618	637	6	2

Channel Data:
Channel	Energy	Counts
0	0.0502018509354924	0
1	0.05258273984130546	0
2	0.05496466973936184	0
3	0.05734764062966155	0
4	0.059731652512204574	0
5	0.06211670538699092	0
6	0.06450279925402058	2
7	0.06688993411329355	4
8	0.06927810996480986	2
9	0.07166732680856949	2
10	0.07405758464457242	3
11	0.07644888347281868	8
12	0.07884122329330825	5
13	0.08123460410604116	5
14	0.08362902591101737	9
15	0.08602448870823692	6
16	0.08842099249769977	283
17	0.09081853727940595	1707
18	0.09321712305335544	2108
19	0.09561674981954826	2288
20	0.0980174175779844	2577
21	0.10041912632866386	2915
22	0.10282187607158663	3240
23	0.10522566680675272	3637
24	0.10763049853416214	3928
25	0.11003637125381488	4179
26	0.11244328496571093	4069
27	0.1148512396698503	3948
28	0.11726023536623298	3741
29	0.119670272054859	3579
30	0.12208134973572833	3450
31	0.12449346840884098	3381
32	0.12690662807419695	3275
33	0.12932082873179623	3189
34	0.13173607038163887	3104
35	0.13415235302372477	3049
36	0.13656967665805403	2965
37	0.1389880412846266	3034
38	0.14140744690344248	2935
39	0.1438278935145017	2780
40	0.14624938111780422	2667
41	0.14867190971335006	2754
42	0.15109547930113923	2648
43	0.15352008988117172	2620
44	0.15594574145344753	2742
45	0.15837243401796663	2641
46	0.1608001675747291	2573
47	0.16322894212373484	2565
48	0.16565875766498395	2466
49	0.16808961419847634	2414
50	0.17052151172421207	2362
51	0.17295445024219108	2266
52	0.17538842975241348	2346
53	0.17782345025487914	2140
54	0.18025951174958812	2050
55	0.18269661423654046	2044
56	0.1851347577157361	2077
57	0.18757394218717505	1988
58	0.19001416765085732	1884
59	0.19245543410678295	1949
60	0.19489774155495185	1847
61	0.1973410899953641	1852
62	0.19978547942801966	1763
63	0.2022309098529185	1815
64	0.20467738127006072	1656
65	0.20712489367944623	1748
66	0.20957344708107506	1602
67	0.21202304147494722	1559
68	0.2144736768610627	1567
69	0.21692535323942147	1532
70	0.2193780706100236	1528
71	0.22183182897286902	1421
72	0.2242866283279578	1511
73	0.22674246867528985	1412
74	0.22919935001486524	1411
75	0.23165727234668396	1319
76	0.23411623567074596	1313
77	0.23657623998705132	1351
78	0.2390372852956	1251
79	0.24149937159639198	1288
80	0.24396249888942728	1194
81	0.24642666717470593	1206
82	0.24889187645222785	1219
83	0.2513581267219931	1180
84	0.2538254179840017	1186
85	0.2562937502382536	1167
86	0.25876312348474884	1212
87	0.2612335377234874	1125
88	0.26370499295446925	1050
89	0.26617748917769446	1072
90	0.26865102639316296	1054
91	0.27112560460087476	983
92	0.2736012238008299	994
93	0.27607788399302835	996
94	0.27855558517747014	1004
95	0.28103432735415523	982
96	0.2835141105230837	909
97	0.2859949346842554	928
98	0.2884767998376705	912
99	0.2909597059833289	869
100	0.29344365312123055	884
101	0.2959286412513755	853
102	0.2984146703737639	898
103	0.3009017404883956	888
104	0.30338985159527054	845
105	0.3058790036943888	829
106	0.3083691967857504	854
107	0.3108604308693554	858
108	0.31335270594520365	789
109	0.3158460220132952	801
110	0.3183403790736301	747
111	0.3208357771262083	775
112	0.3233322161710298	686
113	0.3258296962080947	754
114	0.32832821723740285	673
115	0.33082777925895435	725
116	0.3333283822727492	659
117	0.33583002627878733	731
118	0.33833271127706877	725
119	0.3408364372675935	654
120	0.3433412042503616	705
121	0.345847012225373	689
122	0.34835386119262773	692
123	0.3508617511521258	725
124	0.3533706821038672	637
125	0.35588065404785185	703
126	0.3583916669840798	667
127	0.3609037209125512	661
128	0.36341681583326585	645
129	0.3659309517462238	649
130	0.3684461286514251	592
131	0.3709623465488697	624
132	0.37347960543855757	623
133	0.3759979053204888	598
134	0.3785172461946634	588
135	0.3810376280610813	577
136	0.3835590509197425	539
137	0.38608151477064706	542
138	0.38860501961379484	536
139	0.391129565449186	485
140	0.3936551522768205	486
141	0.3961817800966983	462
142	0.39870944890881943	479
143	0.40123815871318386	458
144	0.40376790950979163	458
145	0.40629870129864265	464
146	0.4088305340797371	480
147	0.4113634078530748	463
148	0.41389732261865586	380
149	0.4164322783764802	426
150	0.4189682751265479	436
151	0.42150531286885884	428
152	0.42404339160341314	457
153	0.4265825113302108	461
154	0.42912267204925175	436
155	0.43166387376053605	451
156	0.43420611646406365	459
157	0.4367494001598345	415
158	0.43929372484784873	449
159	0.4418390905281063	482
160	0.4443854972006072	455
161	0.4469329448653514	426
162	0.44948143352233894	445
163	0.45203096317156977	475
164	0.45458153381304384	476
165	0.4571331454467613	528
166	0.45968579807272214	475
167	0.46223949169092626	505
168	0.4647942263013737	491
169	0.46735000190406445	518
170	0.46990681849899846	485
171	0.4724646760861758	481
172	0.4750235746655966	504
173	0.4775835142372606	528
174	0.48014449480116794	515
175	0.4827065163573186	515
176	0.48526957890571254	490
177	0.48783368244634984	543
178	0.4903988269792305	514
179	0.4929650125043544	480
180	0.4955322390217217	516
181	0.4981005065313323	492
182	0.5006698150331862	523
